Timestamp,XT,Weekday,Holiday,XTForecastEstimation
2018-09-01 14:00:00,4598.511945161999,6,0,4634.522121679333
2018-09-01 15:00:00,4455.9049310420005,6,0,4448.908230852579
2018-09-01 16:00:00,4339.108945754,6,0,4290.690777948322
2018-09-01 17:00:00,4307.27671369,6,0,4238.058948245306
2018-09-01 18:00:00,4258.794747714001,6,0,4196.800778329877
2018-09-01 19:00:00,4218.173515452,6,0,4261.561151121266
2018-09-01 20:00:00,4524.073794293001,6,0,4605.982220897374
2018-09-01 21:00:00,4444.155564381999,6,0,4517.323064935598
2018-09-01 22:00:00,4116.33231931,6,0,4179.174903691877
2018-09-01 23:00:00,3839.8055352929996,6,0,3900.4346308730014
2018-09-02 00:00:00,3525.890083519,7,0,3545.9908847579236
2018-09-02 01:00:00,3245.932010505,7,0,3203.0490251700626
2018-09-02 02:00:00,3032.666791707,7,0,3013.1585608715477
2018-09-02 03:00:00,2884.763542157,7,0,2835.820753698304
2018-09-02 04:00:00,2780.4482778019997,7,0,2767.3690129218407
2018-09-02 05:00:00,2732.4306108130004,7,0,2680.587607964482
2018-09-02 06:00:00,2699.4739265440003,7,0,2692.5923298548882
2018-09-02 07:00:00,2664.2157660840003,7,0,2669.0932843172313
2018-09-02 08:00:00,2933.770447627,7,0,2964.6446425624144
2018-09-02 09:00:00,3294.5782641069995,7,0,3351.533673815088
2018-09-02 10:00:00,3669.091496448,7,0,3724.2755055932885
2018-09-02 11:00:00,4018.9745794269993,7,0,4076.709940868631
2018-09-02 12:00:00,4273.100054544,7,0,4329.31000464592
2018-09-02 13:00:00,4361.994912059,7,0,4328.743740511483
2018-09-02 14:00:00,4241.998907294,7,0,4170.997230457351
2018-09-02 15:00:00,4118.771822695,7,0,4016.040774941128
2018-09-02 16:00:00,4099.911408372001,7,0,3960.055965194898
2018-09-02 17:00:00,4116.686798185001,7,0,3957.907602035566
2018-09-02 18:00:00,4104.131847197,7,0,3963.9380781473205
2018-09-02 19:00:00,4086.9633931310004,7,0,4073.5857061875204
2018-09-02 20:00:00,4441.846682351,7,0,4481.271621563513
2018-09-02 21:00:00,4491.854475723,7,0,4533.336356489749
2018-09-02 22:00:00,4270.047719563,7,0,4266.976485502453
2018-09-02 23:00:00,4017.987490781,7,0,4034.8310052145384
2018-09-03 00:00:00,3645.0213214699997,1,0,3816.478391044982
2018-09-03 01:00:00,3290.7445023269997,1,0,3437.8843832894167
2018-09-03 02:00:00,3060.638800873,1,0,3170.8182448486973
2018-09-03 03:00:00,2922.6671305990003,1,0,2974.944225747501
2018-09-03 04:00:00,2837.267205708,1,0,2883.388697189794
2018-09-03 05:00:00,2818.483719813,1,0,2840.2405528773907
2018-09-03 06:00:00,2867.3260053920003,1,0,2953.2612309591227
2018-09-03 07:00:00,2979.4448029879995,1,0,3072.548873944441
2018-09-03 08:00:00,3451.4779002000005,1,0,3515.40146273138
2018-09-03 09:00:00,3951.747750224,1,0,4016.535919204298
2018-09-03 10:00:00,4319.566314272,1,0,4395.705916211865
2018-09-03 11:00:00,4604.268989853,1,0,4653.501624680199
2018-09-03 12:00:00,4885.175565057,1,0,4924.905328111534
2018-09-03 13:00:00,5081.097096310001,1,0,5085.668443016157
2018-09-03 14:00:00,5054.679840627,1,0,5036.7800285860285
2018-09-03 15:00:00,4918.732202604,1,0,4948.88780954637
2018-09-03 16:00:00,4784.806572038,1,0,4773.383379369534
2018-09-03 17:00:00,4711.803214873,1,0,4721.882153943313
2018-09-03 18:00:00,4667.562692678,1,0,4660.940769014166
2018-09-03 19:00:00,4614.093073785,1,0,4668.527331321963
2018-09-03 20:00:00,4986.523044946,1,0,4915.381371347222
2018-09-03 21:00:00,4931.035123475,1,0,4884.401686885323
2018-09-03 22:00:00,4581.580405527,1,0,4596.012097302194
2018-09-03 23:00:00,4232.7377018259995,1,0,4159.925449245906
2018-09-04 00:00:00,3778.159305245,2,0,3771.260746975066
2018-09-04 01:00:00,3396.8452278170003,2,0,3397.5265116105065
2018-09-04 02:00:00,3161.840432166,2,0,3145.6579204634463
2018-09-04 03:00:00,3015.1020907559996,2,0,2990.42724953079
2018-09-04 04:00:00,2925.0503722820004,2,0,2882.417479470749
2018-09-04 05:00:00,2894.393171975,2,0,2876.2119902874165
2018-09-04 06:00:00,2937.1727859600005,2,0,2927.195186015747
2018-09-04 07:00:00,3049.846408126,2,0,3059.5720881665998
2018-09-04 08:00:00,3532.898787432,2,0,3530.4094746181877
2018-09-04 09:00:00,4049.455577569,2,0,4100.58008342577
2018-09-04 10:00:00,4414.233159763,2,0,4476.757247722816
2018-09-04 11:00:00,4693.836242421,2,0,4771.336799771443
2018-09-04 12:00:00,4937.119062278,2,0,5028.096416296538
2018-09-04 13:00:00,5063.469092323,2,0,5145.466728531561
2018-09-04 14:00:00,4972.374184455,2,0,5081.392812435142
2018-09-04 15:00:00,4828.437836261,2,0,4959.524852549704
2018-09-04 16:00:00,4679.5944770529995,2,0,4838.947318208923
2018-09-04 17:00:00,4655.17005438,2,0,4775.174688748423
2018-09-04 18:00:00,4647.88600692,2,0,4695.525521503608
2018-09-04 19:00:00,4617.291120329,2,0,4664.265005775753
2018-09-04 20:00:00,4987.769313177,2,0,5020.662204136608
2018-09-04 21:00:00,4821.172208530001,2,0,4931.045042944999
2018-09-04 22:00:00,4451.53352587,2,0,4534.613696387624
2018-09-04 23:00:00,4086.5353031000004,2,0,4138.929052265529
2018-09-05 00:00:00,3640.1309224839997,3,0,3779.279985756846
2018-09-05 01:00:00,3275.918590985,3,0,3397.6904178780264
2018-09-05 02:00:00,3054.042826899,3,0,3166.409619578889
2018-09-05 03:00:00,2915.134305137,3,0,3018.9062488480877
2018-09-05 04:00:00,2826.5572791100003,3,0,2919.8480550999466
2018-09-05 05:00:00,2809.7256639650004,3,0,2874.066239232935
2018-09-05 06:00:00,2879.7348670790007,3,0,2935.4535828197277
2018-09-05 07:00:00,3002.141998655,3,0,3066.0733915584074
2018-09-05 08:00:00,3482.883638866,3,0,3554.842348763028
2018-09-05 09:00:00,3988.764151208,3,0,4070.6751141977725
2018-09-05 10:00:00,4319.776576337,3,0,4453.6035780816055
2018-09-05 11:00:00,4533.662547512,3,0,4702.967173261978
2018-09-05 12:00:00,4710.399854227,3,0,4910.270743132335
2018-09-05 13:00:00,4792.888800529,3,0,5019.023969690576
2018-09-05 14:00:00,4689.1530443579995,3,0,4928.003279152258
2018-09-05 15:00:00,4503.401262866,3,0,4765.3015455833565
2018-09-05 16:00:00,4317.573458854,3,0,4599.687245769298
2018-09-05 17:00:00,4253.588943664,3,0,4524.489587304817
2018-09-05 18:00:00,4237.94743447,3,0,4491.12934356203
2018-09-05 19:00:00,4250.266850415,3,0,4475.890299602792
2018-09-05 20:00:00,4653.362008197,3,0,4875.340357059203
2018-09-05 21:00:00,4536.930440015,3,0,4802.472999674301
2018-09-05 22:00:00,4181.807318008,3,0,4454.373847647374
2018-09-05 23:00:00,3847.8227714610002,3,0,4077.3587771249518
2018-09-06 00:00:00,3448.974237748,4,0,3510.9778142211117
2018-09-06 01:00:00,3117.477502576,4,0,3183.830789492264
2018-09-06 02:00:00,2903.8346957490003,4,0,2970.3347811859135
2018-09-06 03:00:00,2767.407936044,4,0,2821.40479148273
2018-09-06 04:00:00,2705.4537680920002,4,0,2735.7775200393044
2018-09-06 05:00:00,2701.785363846,4,0,2726.945500209686
2018-09-06 06:00:00,2781.1228868050002,4,0,2788.79403317724
2018-09-06 07:00:00,2922.800812465,4,0,2940.698657155366
2018-09-06 08:00:00,3390.3563014599995,4,0,3404.9823258035135
2018-09-06 09:00:00,3857.4653204720003,4,0,3905.148141328006
2018-09-06 10:00:00,4183.105249458999,4,0,4244.634724487952
2018-09-06 11:00:00,4435.3362573370005,4,0,4489.579739775747
2018-09-06 12:00:00,4639.5970004480005,4,0,4663.934732231699
2018-09-06 13:00:00,4710.689848960001,4,0,4715.639078809385
2018-09-06 14:00:00,4552.825831778,4,0,4570.55307450614
2018-09-06 15:00:00,4359.208838254999,4,0,4359.321845188716
2018-09-06 16:00:00,4232.020490958999,4,0,4252.160281075933
2018-09-06 17:00:00,4219.899729542,4,0,4273.490550583986
2018-09-06 18:00:00,4249.391996306999,4,0,4351.992266382578
2018-09-06 19:00:00,4306.835222721,4,0,4414.972635844351
2018-09-06 20:00:00,4702.960587784,4,0,4789.79614418114
2018-09-06 21:00:00,4499.24519725,4,0,4639.112703441637
2018-09-06 22:00:00,4133.792417326,4,0,4262.703132721321
2018-09-06 23:00:00,3796.454472946,4,0,3871.7012817605723
2018-09-07 00:00:00,3389.5747151909995,5,0,3352.7839006471227
2018-09-07 01:00:00,3050.192292246,5,0,3008.951257336191
2018-09-07 02:00:00,2859.306932577,5,0,2820.9059346018657
2018-09-07 03:00:00,2743.17508221,5,0,2716.647727023776
2018-09-07 04:00:00,2674.4754490880005,5,0,2680.113203439353
2018-09-07 05:00:00,2671.3724975329997,5,0,2652.235143503197
2018-09-07 06:00:00,2763.1326184319996,5,0,2755.7487024494817
2018-09-07 07:00:00,2904.177157678,5,0,2931.1670728045733
2018-09-07 08:00:00,3384.183075199,5,0,3389.8293169967797
2018-09-07 09:00:00,3873.4801697969997,5,0,3840.118504528389
2018-09-07 10:00:00,4196.197400027,5,0,4143.886229764267
2018-09-07 11:00:00,4430.339571706,5,0,4357.9193011599
2018-09-07 12:00:00,4633.608821558,5,0,4558.748777759071
2018-09-07 13:00:00,4722.3061210939995,5,0,4637.406129737637
2018-09-07 14:00:00,4590.382417466,5,0,4553.214185971123
2018-09-07 15:00:00,4411.929631243,5,0,4345.2571331952395
2018-09-07 16:00:00,4262.104847721001,5,0,4250.16218091298
2018-09-07 17:00:00,4273.342492498,5,0,4254.26579682981
2018-09-07 18:00:00,4301.946703555001,5,0,4278.835195562221
2018-09-07 19:00:00,4338.943642439999,5,0,4335.10921248716
2018-09-07 20:00:00,4729.103827096,5,0,4716.197897930051
2018-09-07 21:00:00,4468.052126504001,5,0,4586.603103510473
2018-09-07 22:00:00,4106.395558368,5,0,4183.210101352514
2018-09-07 23:00:00,3806.038256718,5,0,3860.7369251733785
2018-09-08 00:00:00,3441.01801643,6,0,3475.118440494566
2018-09-08 01:00:00,3143.8229589599996,6,0,3147.4835848373746
2018-09-08 02:00:00,2929.918840616,6,0,2930.048184299178
2018-09-08 03:00:00,2795.071504304,6,0,2806.3421305551146
2018-09-08 04:00:00,2710.923898291,6,0,2724.3398901751743
2018-09-08 05:00:00,2690.198750136,6,0,2689.5260688666026
2018-09-08 06:00:00,2728.771045114,6,0,2726.5275769644327
2018-09-08 07:00:00,2757.2563733690004,6,0,2769.2762528387534
2018-09-08 08:00:00,3120.2371622100004,6,0,3166.106226129229
2018-09-08 09:00:00,3566.0481463640003,6,0,3677.2790026509633
2018-09-08 10:00:00,3911.1939799459997,6,0,4045.712954590493
2018-09-08 11:00:00,4174.803762404999,6,0,4277.30511741421
2018-09-08 12:00:00,4431.953641208,6,0,4513.81344392032
2018-09-08 13:00:00,4498.755049161,6,0,4578.447746304993
2018-09-08 14:00:00,4272.265475212,6,0,4376.426787574733
2018-09-08 15:00:00,3905.382170542,6,0,4139.559506395644
2018-09-08 16:00:00,3696.1919086030002,6,0,3944.680180327905
2018-09-08 17:00:00,3637.4930353579994,6,0,3896.2961497734855
2018-09-08 18:00:00,3672.308372181,6,0,3926.716883055275
2018-09-08 19:00:00,3765.9092331189995,6,0,3981.4456965329364
2018-09-08 20:00:00,4157.002380442,6,0,4445.279451546575
2018-09-08 21:00:00,3992.142134472,6,0,4281.9543058398085
2018-09-08 22:00:00,3673.093185891,6,0,3916.4908953306913
2018-09-08 23:00:00,3383.1194064009997,6,0,3643.825542413863
2018-09-09 00:00:00,3079.8787343699996,7,0,3373.257859960198
2018-09-09 01:00:00,2816.5255976,7,0,3073.9073578451307
2018-09-09 02:00:00,2631.032046609,7,0,2854.3604302483727
2018-09-09 03:00:00,2509.829533666,7,0,2697.5853153144835
2018-09-09 04:00:00,2429.5338485599996,7,0,2593.7677575111156
2018-09-09 05:00:00,2408.594090102,7,0,2564.1839217733427
2018-09-09 06:00:00,2422.644745984,7,0,2512.730375155906
2018-09-09 07:00:00,2398.80810463,7,0,2505.8646059391767
2018-09-09 08:00:00,2686.691461251,7,0,2813.620299237696
2018-09-09 09:00:00,3048.3739623339998,7,0,3207.508568362052
2018-09-09 10:00:00,3422.142946217,7,0,3617.801908459814
2018-09-09 11:00:00,3752.0600949,7,0,3945.123495374364
2018-09-09 12:00:00,3951.255122671,7,0,4133.579641725405
2018-09-09 13:00:00,3930.6009451030004,7,0,4097.47257457549
2018-09-09 14:00:00,3669.188328485,7,0,3867.109946297007
2018-09-09 15:00:00,3460.359355176,7,0,3646.6472751849014
2018-09-09 16:00:00,3386.593935868,7,0,3550.6033053597776
2018-09-09 17:00:00,3408.0648982039993,7,0,3548.2744156344556
2018-09-09 18:00:00,3486.237550567,7,0,3624.0390525803964
2018-09-09 19:00:00,3611.230449524,7,0,3794.0349907994328
2018-09-09 20:00:00,4074.3435216099997,7,0,4246.435862152227
2018-09-09 21:00:00,3991.949643202,7,0,4197.213274925694
2018-09-09 22:00:00,3725.699216802,7,0,3923.0572290273235
2018-09-09 23:00:00,3439.3071622999996,7,0,3636.4440977738377
2018-09-10 00:00:00,3076.161185564,1,0,3027.1572378062383
2018-09-10 01:00:00,2769.309094727,1,0,2738.7081081353945
2018-09-10 02:00:00,2583.1778628879997,1,0,2554.644115543172
2018-09-10 03:00:00,2476.913292995,1,0,2443.7369647181754
2018-09-10 04:00:00,2423.406127672,1,0,2375.694726909461
2018-09-10 05:00:00,2446.607374975,1,0,2399.6608050224627
2018-09-10 06:00:00,2558.0305231419998,1,0,2506.2513753638723
2018-09-10 07:00:00,2695.7568186380004,1,0,2711.1310402569143
2018-09-10 08:00:00,3166.953274916,1,0,3161.077951051684
2018-09-10 09:00:00,3617.614448528,1,0,3587.9951931844516
2018-09-10 10:00:00,3920.2954473299997,1,0,3846.6154526803393
2018-09-10 11:00:00,4129.963021336,1,0,4001.9400832724923
2018-09-10 12:00:00,4319.904595119,1,0,4190.959890175938
2018-09-10 13:00:00,4411.111212484,1,0,4281.287240811263
2018-09-10 14:00:00,4270.674818319,1,0,4123.617590666317
2018-09-10 15:00:00,4054.3032255609996,1,0,3857.980816343532
2018-09-10 16:00:00,3899.767450272,1,0,3642.738020113296
2018-09-10 17:00:00,3875.2421163319996,1,0,3608.1494089028824
2018-09-10 18:00:00,3919.2528604199997,1,0,3707.415785360643
2018-09-10 19:00:00,4048.197555132,1,0,3888.844312402423
2018-09-10 20:00:00,4499.184765956999,1,0,4306.675594583435
2018-09-10 21:00:00,4301.6746144749995,1,0,4137.420815686313
2018-09-10 22:00:00,3882.9580618239997,1,0,3719.736189273489
2018-09-10 23:00:00,3502.951404403,1,0,3318.5220460767196
2018-09-11 00:00:00,3058.483826951,2,0,3035.3412674219444
2018-09-11 01:00:00,2742.429649506,2,0,2738.8178249377947
2018-09-11 02:00:00,2559.319049361,2,0,2528.4341696455085
2018-09-11 03:00:00,2461.2836003539996,2,0,2405.1576630522395
2018-09-11 04:00:00,2411.884145136,2,0,2360.787186530948
2018-09-11 05:00:00,2441.709162843,2,0,2383.703513082106
2018-09-11 06:00:00,2581.075332301,2,0,2537.1122831884322
2018-09-11 07:00:00,2783.4534918100003,2,0,2758.183114363532
2018-09-11 08:00:00,3211.4655058999997,2,0,3176.7506394539955
2018-09-11 09:00:00,3553.5354017520003,2,0,3561.6254888913736
2018-09-11 10:00:00,3866.1310950810002,2,0,3847.2007452246485
2018-09-11 11:00:00,4127.066231409,2,0,4088.301377221127
2018-09-11 12:00:00,4347.434966172001,2,0,4297.691301287387
2018-09-11 13:00:00,4395.283404465,2,0,4321.952242943573
2018-09-11 14:00:00,4158.255189316,2,0,4122.621495848748
2018-09-11 15:00:00,3907.9356943110006,2,0,3878.717857158654
2018-09-11 16:00:00,3785.138598934,2,0,3729.998599015741
2018-09-11 17:00:00,3790.4980102809996,2,0,3775.247634175971
2018-09-11 18:00:00,3873.1683936900004,2,0,3882.7497558645227
2018-09-11 19:00:00,4041.442240751,2,0,4049.23035976189
2018-09-11 20:00:00,4445.913421765,2,0,4419.8698008224
2018-09-11 21:00:00,4161.2693550839995,2,0,4172.562343741765
2018-09-11 22:00:00,3729.757026526,2,0,3778.4324565606257
2018-09-11 23:00:00,3329.2398895349997,2,0,3372.156497590295
2018-09-12 00:00:00,2913.3621840799997,3,0,2975.9753438325074
2018-09-12 01:00:00,2628.958852889,3,0,2649.509593360048
2018-09-12 02:00:00,2465.592307406,3,0,2450.225156433326
2018-09-12 03:00:00,2385.5212607900003,3,0,2368.2555927300086
2018-09-12 04:00:00,2340.6452431689995,3,0,2317.0515863455485
2018-09-12 05:00:00,2364.610169018,3,0,2346.190546074915
2018-09-12 06:00:00,2522.911410753,3,0,2498.3992812090755
2018-09-12 07:00:00,2757.725980418,3,0,2742.1592199578245
2018-09-12 08:00:00,3159.819412973,3,0,3164.489660242618
2018-09-12 09:00:00,3595.450876707,3,0,3539.0588566740353
2018-09-12 10:00:00,3834.3102387520003,3,0,3866.9919818780954
2018-09-12 11:00:00,3980.7261423040004,3,0,4039.8038587806695
2018-09-12 12:00:00,4130.707046664,3,0,4194.006077763805
2018-09-12 13:00:00,4104.846374457,3,0,4220.958976661221
2018-09-12 14:00:00,3910.0111232849995,3,0,4033.327355031486
2018-09-12 15:00:00,3650.015573562,3,0,3782.0509675777207
2018-09-12 16:00:00,3514.272009064,3,0,3656.2982685394018
2018-09-12 17:00:00,3509.3722070879994,3,0,3643.727221761047
2018-09-12 18:00:00,3580.8050688860003,3,0,3721.003501383921
2018-09-12 19:00:00,3765.486925667,3,0,3893.3032294327563
2018-09-12 20:00:00,4233.85458855,3,0,4335.467108955046
2018-09-12 21:00:00,4016.830974884,3,0,4106.308091221111
2018-09-12 22:00:00,3566.912650452,3,0,3687.8648919954185
2018-09-12 23:00:00,3185.655066945,3,0,3294.8624846574726
2018-09-13 00:00:00,2785.563032215,4,0,2810.9160201126774
2018-09-13 01:00:00,2511.007754332,4,0,2514.278977343054
2018-09-13 02:00:00,2363.641159316,4,0,2361.1664109128146
2018-09-13 03:00:00,2296.456782258,4,0,2274.5385191539563
2018-09-13 04:00:00,2264.363663205,4,0,2232.6403226367597
2018-09-13 05:00:00,2306.2257393649998,4,0,2299.9874407986263
2018-09-13 06:00:00,2482.607505029,4,0,2444.7508799170555
2018-09-13 07:00:00,2707.618930216,4,0,2705.448104758203
2018-09-13 08:00:00,3095.7412871599995,4,0,3125.6403087511044
2018-09-13 09:00:00,3491.8283033609996,4,0,3542.3226929669945
2018-09-13 10:00:00,3728.227263215,4,0,3841.1462001126733
2018-09-13 11:00:00,3928.399793568,4,0,4017.2981044710214
2018-09-13 12:00:00,4070.633905439,4,0,4180.218306098872
2018-09-13 13:00:00,4064.03089283,4,0,4199.145175586699
2018-09-13 14:00:00,3834.6955142860006,4,0,3978.0724725693844
2018-09-13 15:00:00,3600.009749305,4,0,3736.318554385917
2018-09-13 16:00:00,3460.480186312,4,0,3633.5446612304668
2018-09-13 17:00:00,3516.090794408,4,0,3634.0020378064096
2018-09-13 18:00:00,3644.0255199069998,4,0,3742.0212460894963
2018-09-13 19:00:00,3857.04717613,4,0,3971.5840526091806
2018-09-13 20:00:00,4305.2937759199995,4,0,4428.261554434179
2018-09-13 21:00:00,4020.5241439479996,4,0,4169.603494263408
2018-09-13 22:00:00,3575.8087713040004,4,0,3694.709364561186
2018-09-13 23:00:00,3189.2552633140003,4,0,3270.6564911168743
2018-09-14 00:00:00,2784.386627312,5,0,2784.051839259144
2018-09-14 01:00:00,2510.543261504,5,0,2501.7002769124742
2018-09-14 02:00:00,2362.807063744,5,0,2333.5244888506313
2018-09-14 03:00:00,2284.455959311,5,0,2248.611091133928
2018-09-14 04:00:00,2257.108165448,5,0,2221.073227525207
2018-09-14 05:00:00,2300.2720604329998,5,0,2256.3698005889287
2018-09-14 06:00:00,2486.783379354,5,0,2459.0298136970578
2018-09-14 07:00:00,2715.129319248,5,0,2713.899241428205
2018-09-14 08:00:00,3052.5040176249995,5,0,3071.3930424494347
2018-09-14 09:00:00,3397.9392933760005,5,0,3469.687328388721
2018-09-14 10:00:00,3656.8470265729993,5,0,3738.9067044607227
2018-09-14 11:00:00,3876.6431036939994,5,0,3938.142103199814
2018-09-14 12:00:00,4042.7541306840003,5,0,4118.917856379857
2018-09-14 13:00:00,4035.41033145,5,0,4152.746441270983
2018-09-14 14:00:00,3849.787550988,5,0,3978.3987865641316
2018-09-14 15:00:00,3612.19367116,5,0,3716.9222276591886
2018-09-14 16:00:00,3455.720067223,5,0,3566.2398591634606
2018-09-14 17:00:00,3506.9902719909996,5,0,3582.5810075476634
2018-09-14 18:00:00,3618.9722583899998,5,0,3699.1970544225046
2018-09-14 19:00:00,3827.0701994539995,5,0,3931.520734738086
2018-09-14 20:00:00,4227.7013757879995,5,0,4338.635645537644
2018-09-14 21:00:00,3925.370951856,5,0,4067.382325836468
2018-09-14 22:00:00,3536.615195182,5,0,3674.6339984778483
2018-09-14 23:00:00,3198.7205220389997,5,0,3259.787647122466
2018-09-15 00:00:00,2847.002156507,6,0,2849.900277517559
2018-09-15 01:00:00,2573.2267071730002,6,0,2551.5502428077693
2018-09-15 02:00:00,2403.80074298,6,0,2382.6237490648155
2018-09-15 03:00:00,2316.1671590059996,6,0,2283.6747856943434
2018-09-15 04:00:00,2277.523506035,6,0,2241.939140187381
2018-09-15 05:00:00,2295.965754987,6,0,2278.508741109248
2018-09-15 06:00:00,2390.093100385,6,0,2370.51047188881
2018-09-15 07:00:00,2453.513513338,6,0,2503.238624668866
2018-09-15 08:00:00,2851.633527344,6,0,2874.2649988526464
2018-09-15 09:00:00,3307.6565670009995,6,0,3326.27525750937
2018-09-15 10:00:00,3627.728519225,6,0,3633.2214330783045
2018-09-15 11:00:00,3894.1199048279996,6,0,3866.403906494253
2018-09-15 12:00:00,4083.8088830319994,6,0,4043.200022218108
2018-09-15 13:00:00,4125.6334619869995,6,0,4079.4004917871234
2018-09-15 14:00:00,3882.218691506,6,0,3883.7724803455226
2018-09-15 15:00:00,3590.9979911090004,6,0,3633.6808137045796
2018-09-15 16:00:00,3460.978735221,6,0,3481.4831541896965
2018-09-15 17:00:00,3456.6434251470005,6,0,3500.055131110114
2018-09-15 18:00:00,3524.1989482420004,6,0,3605.2495000966774
2018-09-15 19:00:00,3726.047740638,6,0,3824.5302416266604
2018-09-15 20:00:00,4123.052431679001,6,0,4113.548422189191
2018-09-15 21:00:00,3869.8163686000003,6,0,3931.1195303526692
2018-09-15 22:00:00,3521.245747221,6,0,3534.3218862806057
2018-09-15 23:00:00,3227.2322566539997,6,0,3243.119060848183
2018-09-16 00:00:00,2896.630291078,7,0,2900.491749556882
2018-09-16 01:00:00,2621.447452757,7,0,2623.477143668893
2018-09-16 02:00:00,2439.876300374,7,0,2451.637596354956
2018-09-16 03:00:00,2325.906579084,7,0,2362.2320357438093
2018-09-16 04:00:00,2265.755048707,7,0,2286.686623740379
2018-09-16 05:00:00,2253.1560522600003,7,0,2261.638067787156
2018-09-16 06:00:00,2303.426422646,7,0,2342.477852175937
2018-09-16 07:00:00,2279.683063549,7,0,2343.975727477007
2018-09-16 08:00:00,2598.587565482,7,0,2650.477677660701
2018-09-16 09:00:00,3000.247578863,7,0,3053.6194555662287
2018-09-16 10:00:00,3385.159678666,7,0,3426.7412727413594
2018-09-16 11:00:00,3711.028982631,7,0,3749.0530153991435
2018-09-16 12:00:00,3889.7123776390004,7,0,3910.5273048168615
2018-09-16 13:00:00,3833.1445943999997,7,0,3889.677788081333
2018-09-16 14:00:00,3526.3970824040002,7,0,3603.0687069079654
2018-09-16 15:00:00,3288.07460293,7,0,3323.6600240182843
2018-09-16 16:00:00,3199.556138362,7,0,3222.6976031154427
2018-09-16 17:00:00,3257.576568378,7,0,3267.7983219296107
2018-09-16 18:00:00,3374.4200215299998,7,0,3400.5972135942084
2018-09-16 19:00:00,3604.800657628,7,0,3619.533458249974
2018-09-16 20:00:00,4051.929833334,7,0,4043.264307594533
2018-09-16 21:00:00,3895.2035156519996,7,0,3889.422880385677
2018-09-16 22:00:00,3570.373241278,7,0,3581.3050113464283
2018-09-16 23:00:00,3246.8497908730005,7,0,3230.922476595453
2018-09-17 00:00:00,2842.1020851959997,1,0,2828.565662104441
2018-09-17 01:00:00,2550.33757431,1,0,2533.7809656995905
2018-09-17 02:00:00,2387.492473447,1,0,2363.7681942348117
2018-09-17 03:00:00,2306.213270362,1,0,2299.7909756096674
2018-09-17 04:00:00,2273.045602931,1,0,2251.057184455236
2018-09-17 05:00:00,2316.0786758599997,1,0,2302.695809156277
2018-09-17 06:00:00,2497.692468592,1,0,2469.3835827481944
2018-09-17 07:00:00,2733.02729143,1,0,2674.0056179289095
2018-09-17 08:00:00,3127.7232001840002,1,0,3054.0317117299605
2018-09-17 09:00:00,3543.874845173,1,0,3442.7899639137904
2018-09-17 10:00:00,3814.742330113,1,0,3735.665737449427
2018-09-17 11:00:00,4006.4405903869997,1,0,3931.1021852273266
2018-09-17 12:00:00,4139.730808304,1,0,4080.5158598671637
2018-09-17 13:00:00,4169.2383033999995,1,0,4105.1933360208295
2018-09-17 14:00:00,3990.074596863,1,0,3939.892865137348
2018-09-17 15:00:00,3747.567468546,1,0,3700.061844088665
2018-09-17 16:00:00,3599.3720044030006,1,0,3533.331086630163
2018-09-17 17:00:00,3588.7902115689994,1,0,3517.6920563758754
2018-09-17 18:00:00,3653.0338677090003,1,0,3568.199838360729
2018-09-17 19:00:00,3903.6516666669995,1,0,3841.4161983278136
2018-09-17 20:00:00,4323.265440469,1,0,4248.94997921248
2018-09-17 21:00:00,4045.9238896959996,1,0,3979.8813652864833
2018-09-17 22:00:00,3608.060859341,1,0,3544.49780329111
2018-09-17 23:00:00,3217.9913326120004,1,0,3142.7422350791903
2018-09-18 00:00:00,2807.245182951,2,0,2776.916543478136
2018-09-18 01:00:00,2526.827877471,2,0,2467.9648873535266
2018-09-18 02:00:00,2380.026854779,2,0,2303.455140834928
2018-09-18 03:00:00,2301.053288284,2,0,2212.006627936905
2018-09-18 04:00:00,2262.1638295599996,2,0,2176.84234169548
2018-09-18 05:00:00,2303.293120125,2,0,2238.137289151089
2018-09-18 06:00:00,2496.976890157,2,0,2424.5679597218323
2018-09-18 07:00:00,2743.478920185,2,0,2687.6375292004627
2018-09-18 08:00:00,3151.5868895080002,2,0,3075.6365191120053
2018-09-18 09:00:00,3566.3980125430003,2,0,3491.6775844781278
2018-09-18 10:00:00,3796.31245244,2,0,3744.940620452084
2018-09-18 11:00:00,3986.0018284669995,2,0,3931.29199342274
2018-09-18 12:00:00,4137.499264292001,2,0,4148.424376480008
2018-09-18 13:00:00,4099.095382448,2,0,4102.9637380372715
2018-09-18 14:00:00,3870.99820044,2,0,3879.7157889180785
2018-09-18 15:00:00,3606.742437193,2,0,3623.3317193847543
2018-09-18 16:00:00,3479.486128357001,2,0,3486.347434395022
2018-09-18 17:00:00,3538.0888443719996,2,0,3516.1284126285673
2018-09-18 18:00:00,3649.722484756,2,0,3621.50814526527
2018-09-18 19:00:00,3921.036348746,2,0,3885.350660312588
2018-09-18 20:00:00,4342.654193151,2,0,4314.681305381214
2018-09-18 21:00:00,3988.915841217,2,0,3994.035555678041
2018-09-18 22:00:00,3536.3833309540005,2,0,3541.378918061842
2018-09-18 23:00:00,3127.167320173,2,0,3110.2802897195074
2018-09-19 00:00:00,2720.58677764,3,0,2725.6873706868673
2018-09-19 01:00:00,2437.695916394,3,0,2423.795591923929
2018-09-19 02:00:00,2301.18328362,3,0,2276.9326991871444
